LOCAL_DATE,MEAN_TEMPERATURE_CALGARY,TOTAL_PRECIPITATION_CALGARY,MEAN_TEMPERATURE_EDMONTON,TOTAL_PRECIPITATION_EDMONTON,MEAN_TEMPERATURE_HALIFAX,TOTAL_PRECIPITATION_HALIFAX,MEAN_TEMPERATURE_MONCTON,TOTAL_PRECIPITATION_MONCTON,MEAN_TEMPERATURE_MONTREAL,TOTAL_PRECIPITATION_MONTREAL,MEAN_TEMPERATURE_OTTAWA,TOTAL_PRECIPITATION_OTTAWA,MEAN_TEMPERATURE_QUEBEC,TOTAL_PRECIPITATION_QUEBEC,MEAN_TEMPERATURE_SASKATOON,TOTAL_PRECIPITATION_SASKATOON,MEAN_TEMPERATURE_STJOHNS,TOTAL_PRECIPITATION_STJOHNS,MEAN_TEMPERATURE_TORONTO,TOTAL_PRECIPITATION_TORONTO,MEAN_TEMPERATURE_VANCOUVER,TOTAL_PRECIPITATION_VANCOUVER,MEAN_TEMPERATURE_WHITEHORSE,TOTAL_PRECIPITATION_WHITEHORSE,MEAN_TEMPERATURE_WINNIPEG,TOTAL_PRECIPITATION_WINNIPEG
10/02/2015 0:00,-9.8,0.4,-14.9,0,-10.2,1,,,-10.7,0.2,-8.9,0,-11.3,0,,,-6.4,2.6,-7.7,0,10.1,9.6,-25.6,,-10,5.7
11/02/2015 0:00,-9.1,0.2,-13.2,,-13.1,0,,,-13.7,0.7,-14.2,3.4,-17.4,0.3,,,-6.3,2.1,-5.8,1.2,9,0,-13.1,,-19.9,0
12/02/2015 0:00,2.8,0,-3.7,0,-8.5,0,,,-12.9,2.1,-15.6,3.2,-14.1,1.3,,,-5,17.7,-10.9,0,9.4,10,-12.3,,-19.7,0
13/02/2015 0:00,7.4,0,-1.7,0.2,-12.9,5.4,,,-21.1,0.2,-22.8,0,-20.7,0.4,,,-1.6,3.2,-16.4,0.2,10.2,4.2,-7.7,,-17.2,0
14/02/2015 0:00,2.6,0.8,-5.9,7.4,-14.4,0,,,-17.3,0,-17.2,4.6,-21.4,0.4,,,-6.5,0,-13.8,0.4,7.1,0,-3.2,,-25.3,0
15/02/2015 0:00,1.5,0,1.2,0,-5.7,28,,,-17.9,0,-18.9,0,-18.2,0,,,-5.7,2.6,-22.3,0,6.4,0,-6.5,,-18,0.2
16/02/2015 0:00,-1.3,0,-7.5,0.6,-13.3,2,,,-20,0,-21.7,0,-15.5,0,,,-1,9.1,-18.9,0,4.7,0,-1,,-16,0
17/02/2015 0:00,-3.5,0,-14.2,0.4,-10.4,0,,,-18.4,0,-19.6,0,-20.2,0,,,-6.1,0,-12.6,0,4.3,0,2.3,,-21,0
18/02/2015 0:00,3,0,-1.6,0,-8.3,0,,,-13.8,0,-15,0.4,-15,0.6,,,-4.4,5.6,-11.6,1.4,7.6,0.2,1.3,,-23.9,0
19/02/2015 0:00,4.9,0,2.8,0,-3,12,,,-13.3,2,-16.5,1.6,-10.9,2.8,,,-1.3,1.7,-18.4,0,8.6,0,-0.9,,-20.6,0.4
20/02/2015 0:00,-0.7,0,-3.3,0,-8.2,0,,,-16.9,0.9,-18.6,0,-14.3,0.2,,,2.6,3.9,-18.6,0,7.2,0,-3.6,,-14.6,1.4
21/02/2015 0:00,-8.4,2.4,-14.2,0.6,-8.2,4,,,-12.7,2.7,-15.7,8,-17.2,4.1,,,-4.3,0,-11.3,8,5.3,0,-0.6,,-23.3,0
22/02/2015 0:00,-5.2,0,-10.9,0,1,27.4,,,-7.3,0.4,-9.6,0.4,-9.2,1.35,,,-0.5,9.5,-10,0.2,4.5,0,3.3,,-25.5,0
23/02/2015 0:00,5,0,2.2,0,-10.3,1.6,,,-16.9,0.2,-21.2,0,-16,0.3,,,1.3,4.8,-18.4,0,4.3,0,5,,-13.6,0.4
24/02/2015 0:00,6.2,0.2,-0.5,0.8,-16.6,1.5,,,-16.4,0,-17.7,0,-22.4,0,,,-7.1,4.7,-14.5,0,4.6,0,-1.5,,-11.1,0.2
25/02/2015 0:00,-5.9,0.6,-14.1,0.6,-6,17.6,,,-11.3,0.2,-15.1,1.2,-11.8,0.4,,,-7.4,0,-12.2,0,5.7,2.4,-7,,-20.5,0
26/02/2015 0:00,-11.7,0.2,-15.7,0,-9.2,0,,,-16.2,0,-18.1,0,-20,0,,,-2,2.6,-14,0,7.2,1,-5.9,,-18.7,0
27/02/2015 0:00,-9.5,0,-13.6,0.8,-10.8,0,,,-14.9,0,-17,0,-21.2,0,,,-7,0.9,-15.4,0,5.9,2.8,-9.4,,-16.1,0
28/02/2015 0:00,-8.3,0,-10.7,0,-9.3,0,,,-10.7,0,-12.1,0,-16.7,0,,,-9.5,0,-11.8,0,4,0,-5.1,,-12.3,0
01/03/2015 0:00,-6.4,0,-11.1,0,-7.1,0,,,-9.5,0,-10,0,-14.1,0.4,,,-8,0,-7.8,0,3.8,2.4,-3.1,,-11.5,0
02/03/2015 0:00,-6.8,0.3,-8.7,1,-3.9,14.2,,,-7.7,0,-9.5,0,-9.1,1.6,,,-5.3,18.8,-7.2,0,5.3,0,-9.9,,-11,0
03/03/2015 0:00,-12.7,0,-16.4,0,-10.5,0,,,-10.6,2.5,-12.4,5,-13.3,5.4,,,-6.2,0,-6.2,6,3.5,0,-3.8,,-12.9,0.4
04/03/2015 0:00,-7.5,0,-14.4,0,-3.3,7,,,-1.8,0.2,-3.6,0,-4.3,2.05,,,-4.9,7.8,-5.3,0,3.2,0,-6.4,,-20.8,0
05/03/2015 0:00,2.4,0,-3.5,0,-6.3,0,,,-12.1,0.7,-15.3,0,-18.3,0.1,,,-4.6,0,-13.2,0,5.2,0,-2.8,,-14.8,0
06/03/2015 0:00,5.8,0,1.2,0,-12.3,0,,,-13.3,0.2,-15.3,0,-19.9,0.2,,,-11.3,0,-12.1,0,5.6,0,-0.6,,-4.6,3.5
07/03/2015 0:00,0.2,0,-0.9,0,-7.3,0,,,-7.7,0,-7,0.2,-13.8,0.3,,,-10.3,0,-3.8,0.2,6,0,1.6,,-5.5,1
08/03/2015 0:00,5,0,-0.6,0,-3.2,0.8,,,-3,0.2,-4.5,1.6,-8.8,0.65,,,-5.7,0.3,-1.6,0,5.9,0,-2.5,,-0.8,0
09/03/2015 0:00,8.9,0,2.4,0,-4.4,0.4,,,-0.4,1,-0.7,0.8,-5.5,0.7,,,-9.9,0,1,0,5.5,0,-8.3,,0.8,0
10/03/2015 0:00,5,0,0.2,0,-2.6,0,,,2,0,2.2,0,-1.5,0,,,-11.8,0,1.8,0,5.7,0,-13.5,,5.2,0
11/03/2015 0:00,8.1,0,0.4,1,3.2,0.2,,,3.7,0,2.6,0,1.8,0,,,-5.3,11.2,3.7,0,10.4,8.2,-16.6,,-0.2,0
12/03/2015 0:00,8.5,0,3.8,0,-6.4,0,,,-4.8,0,-5.7,0,-8.3,0,,,-6.1,0.5,0.6,0,12.8,0,-7.9,,4.9,0
13/03/2015 0:00,10.9,0,5.3,0,-10.9,0,,,-5.6,0.2,-7,0,-12,0,,,-13.5,0,2,0,9.6,1.2,-2.9,,4.9,0.8
14/03/2015 0:00,11.3,0,7.7,0,-6.2,1.5,,,-1.2,5.9,-2.9,4.6,-5,3.55,,,-12,0,3.5,0,11,15.4,-13.4,,6,0
15/03/2015 0:00,3.8,2.4,2.6,0,-3.8,20.8,,,-3.5,0.7,-1.9,2.4,-10,12,,,-10.2,4.4,3,0,7.4,13.6,-17.5,,10.4,0
16/03/2015 0:00,-1.6,2.5,-0.2,0,-6.4,2.4,,,-4,0.2,-1.6,0,-10.6,0.9,,,-2.7,16,6,1.6,6.8,0.2,-6.7,,1.3,0
17/03/2015 0:00,-2.3,0,-0.6,0,-4.9,6,,,-3.4,1.2,-3,2.4,-5.8,2.9,,,-0.6,4.5,0.5,0.4,7,0,-2,,0.7,0
18/03/2015 0:00,4.3,0,3.1,0,-5.6,48,,,-9.1,0.2,-7.7,0,-11.3,0,,,-1.1,5.4,-1.6,0,9.6,0,0.8,,1.2,0
19/03/2015 0:00,6.5,0,0.3,0.2,-7,1,,,-8,0.2,-7.5,0,-11.7,0,,,-1.1,3.7,-3,0,10,14.2,0.1,,4.1,0
20/03/2015 0:00,-0.7,0,-2.5,4.8,-5.5,0,,,-3,0,-2.4,0,-10.1,0,,,-3.9,0,3.3,0.2,10.7,20,0.4,,-7,0
21/03/2015 0:00,-1.4,0.2,-5.1,4.2,-3.1,4,,,-4.2,5.5,-4.3,4.4,-5.1,8.15,,,-4.5,0,0.3,2,10.2,10.4,1.1,,-8.4,0.2
22/03/2015 0:00,-0.6,0,-8.5,10,-6.4,15,,,-12.4,0.2,-11.7,0,-14.8,0.1,,,2.1,18.2,-6.1,0.2,8.9,5.2,0.8,,-3.6,0
23/03/2015 0:00,-4.1,0.8,-8.7,0.2,-11.1,0.4,,,-11,0.2,-11.4,0,-10.1,0,,,-3.7,0.5,-7,0,8.5,6.4,0.4,,-1.1,2.9
24/03/2015 0:00,-1.2,0,-4.3,0,-4.4,0,,,-6.2,0,-6.6,0,-8.1,0,,,-2.4,0,-4.4,0,9,0,-3.5,,1.7,7.7
25/03/2015 0:00,2.7,0,-2,0,-1.6,0,,,-0.5,0.2,-2.1,0.4,-6.2,0.8,,,-4,0,1,2.9,9.1,30.2,-4.4,,-1.5,5.8
26/03/2015 0:00,8.8,0,2.9,0.2,0.4,13.4,,,3.4,1.3,2.4,0,3.1,0.45,,,-1.6,1.9,2.5,0.6,14.8,0,2.5,,-5.5,0.3
27/03/2015 0:00,13.5,0,6.7,0,1.9,8.6,,,-1.6,2.6,-4.4,0.8,-2,0,,,3.6,11.9,-3.8,0,12.4,2.8,1.6,,-4.5,0.2
28/03/2015 0:00,5.7,0.6,3.9,0,-2.8,20,,,-5.8,0.2,-6.9,0,-7.2,0,,,1.5,10,-6.1,0,11.7,3,-1.2,,1.7,0
29/03/2015 0:00,7.8,0,5.2,0,-2.9,2,,,-2.8,0,-3.3,0,-7,0,,,-0.8,3.1,-1.7,0.2,9.4,19.8,1.8,,6.8,0.6
30/03/2015 0:00,8.5,0,5.2,0,-3.7,0.4,,,1.6,1,2.4,2,-3,8.5,,,-2.7,0.2,2.6,,13.3,1.8,2,,5.7,0.7
31/03/2015 0:00,9.3,0,8.2,0.4,1.6,12,,,-1.6,0,-1.5,0,-3.7,0,,,-0.8,0.2,1.6,0,9.5,4.2,0.6,,5.9,0
01/04/2015 0:00,4.1,0,1.2,9.6,-2.2,0,,,-2.4,0.2,-2.3,0,-9,0,,,2.2,14.9,1.6,0,8.1,0,1.3,,10,0
02/04/2015 0:00,3.6,0.5,-0.2,0,-3.2,0,,,4.1,2.1,6.2,3.2,-8.4,5.7,,,-3.3,0.4,10,4,7.8,0,1.3,,-1.9,2.8
03/04/2015 0:00,3,0,0.6,0,4.3,0.6,,,9.3,4.2,8.5,2.2,5,3.55,,,-2.9,0.3,8.2,3.6,8.6,1.4,2.3,,-6.5,0.2
04/04/2015 0:00,-1,0,-0.2,0.6,0.3,7.7,,,0.5,6.4,-1.2,2.2,-5.9,4.5,,,3,4.5,1.6,1.6,7.2,0,1.4,,-5.9,0.2
05/04/2015 0:00,-2.1,1.8,-1.5,0,-3.7,,,,-2.1,0,-2,0,-10.4,0,,,-0.5,0,-0.5,0,6,,1.1,,-5.7,0
06/04/2015 0:00,-2.9,2.5,-0.6,0,-4.1,7,,,-1.6,0.4,-1.8,0.4,-8.6,0,,,-4.7,0.9,4.6,0,7.9,0,1.7,,0.1,0
07/04/2015 0:00,1.6,0,3.4,0,-0.6,6,,,1.1,0.2,2.3,0,-2.2,0,,,-6,0,4.4,0,8.1,0,3.4,,1.5,0.9
08/04/2015 0:00,3.8,0,2.4,0,-2.2,0,,,1.9,2.7,0.3,2,-3.8,0,,,-5.6,0.8,2.7,17.6,8.6,0,4.3,,5.1,0
09/04/2015 0:00,7.9,0,6.2,0,-2,0,,,3.8,5.6,2.6,10.6,2.7,10.8,,,-6.7,0,5,11.4,10.1,0,3.8,,7,0.4
10/04/2015 0:00,7.5,0,6.7,0,-0.1,9,,,7.6,10.9,7.8,10.2,3.7,25.55,,,-5.5,0,10.3,3,9.5,1.6,3.5,,5.9,0
11/04/2015 0:00,7.3,0,5.1,0,6.1,0.2,,,5.6,0,5.2,0.4,4.2,0.1,,,3.2,8.7,7,0,8.8,0,0.2,,11.5,0
12/04/2015 0:00,2.3,0,2.2,,5.3,0,,,9.8,0,9.6,0,5.3,0,,,0.5,0,9.9,0,7.8,1,1,,11.7,1.1
13/04/2015 0:00,5.3,0,3.1,0,6.3,0,,,,,11.5,4,8.9,0.95,,,0.2,0,15.1,4.8,7.2,5.8,-1.3,,8.9,0
14/04/2015 0:00,5.9,1.6,6.3,0,5.6,1,,,,,10.4,0,7.5,0.65,,,4.8,6.8,10.5,0,7.7,0.6,1.4,,11.8,0
15/04/2015 0:00,6.1,0,4.7,0,2.7,0,,,7.9,0.2,7.4,0,4.2,0,,,2.8,0,9.9,0,7.9,0,2.9,,18.3,0
16/04/2015 0:00,10.4,0,7.8,0,0.5,0,,,8.4,0,8.5,0,4.2,0.9,,,-4.8,0,8.6,0.4,8.9,0,3.9,,11.6,0
17/04/2015 0:00,10.7,0,6.7,0.6,6.5,0,,,13.9,0,13.9,0,8.6,0.5,,,-1.5,0,15.1,0,10,0,2.3,,11.7,0
18/04/2015 0:00,6.3,2,2.5,0,2.3,0,,,6,0,9.8,0,2.4,0.3,,,2.9,0,12.2,0,9.7,0,3,,10.2,0
19/04/2015 0:00,5.2,0,3.4,0,2,0,,,6.4,0.2,6.2,0,6,0,,,-1.9,0,8.1,7.2,9.5,0,6.9,,6.2,13.3
20/04/2015 0:00,9.6,0,6,0,4.3,0,,,7.7,10.5,6.8,24.4,5.8,11.75,,,-1,0,10.9,18.6,11.8,0,8.4,,0.7,1.4
21/04/2015 0:00,14.7,0,11.2,0,3.4,38,,,7.9,16.5,8.5,3,3.4,15.5,,,-0.5,0,7.2,6,11.7,4.2,1.9,,1.8,0.7
22/04/2015 0:00,13.1,0,12.4,0.8,5.7,9.8,,,6.4,2.7,6.1,1.6,5.2,16.7,,,0.5,0,4,0.4,10.2,0,0.1,,1.2,0
23/04/2015 0:00,6.5,0,2.9,0.2,2.7,12.2,,,4.2,1.3,3.3,0,4.3,7.55,,,2.3,0,1,0,7.8,8.8,2.6,,1.6,0
24/04/2015 0:00,6.9,0.6,0.8,0,2.9,0,,,2.5,0,1.6,0,3.2,0,,,2.2,0,2.6,0,8.5,16.4,4.6,,7.9,0
25/04/2015 0:00,1.7,0,-0.2,2.8,3,0,,,6,0,4,0,4.7,1.1,,,2.8,16.4,4.4,0,8.6,5.8,6.5,,9.7,0
26/04/2015 0:00,3.9,0,-1.6,0,3,0,,,7,0,6.7,0,4.5,3.35,,,4,19.7,7.1,0,9.7,0.6,5.4,,12.2,0
27/04/2015 0:00,10,0,7.5,0,1.4,8.8,,,9.8,0.7,9.9,0,6.8,1.8,,,2.7,28.6,8.2,0.2,13.9,4,4.4,,10,1
28/04/2015 0:00,15.5,0,12.4,0,1.6,3,,,11.5,0,12.5,0,10.6,0.1,,,2.6,2.5,11.8,0,12.3,1.2,0.5,,10,0
29/04/2015 0:00,10.9,2.2,6.4,0,3.5,0,,,11.8,0,12.8,0,8.3,0,,,3.7,3.5,12.5,0,10.9,0,4.4,,16,0
30/04/2015 0:00,7.3,0,6,0,3.3,0,,,11.5,0,12.3,0,7.1,0,,,1.5,19,12.3,0,11.3,0,3.3,,17.3,8.7
01/05/2015 0:00,10.2,0,5.3,,4.3,0,,,13.5,0,14.8,0,8.6,0,,,2.2,5,14.5,0,12.6,0,3.4,,15.7,0.2
02/05/2015 0:00,6.2,0,4.6,1.6,5.2,0,,,15.5,0.2,14.4,0,11.5,0,,,4.5,0,15.2,0,11.4,0,2.7,,19.6,0
03/05/2015 0:00,6.9,0,5,0.3,9,,,,18.2,0.2,17.9,0,14.3,0,,,5.5,0,17.2,0,9.2,0,4.1,,11.2,0
04/05/2015 0:00,10.8,0,9.7,0,12.2,0,,,20.5,0.8,19.4,1.8,15.7,2.5,,,8.4,0.2,17.4,0.4,12.5,1.8,3.9,,11.9,0
05/05/2015 0:00,11.4,1.6,9,0,13.5,0,,,14.6,0.2,13.8,0,10.9,0,,,8.6,0,11.6,0,11,,5.1,,16.3,
06/05/2015 0:00,5.6,0,1.5,11,10.4,0,,,16,0,14.5,0,10.3,0,,,5.7,2.7,14.5,0,11.2,0,5.3,,17.7,6.6
07/05/2015 0:00,6.3,2.2,3.6,0,9.6,,,,19.2,0,18.3,0,15,0,,,,,16.7,0,12.2,0,7.3,,9.7,4.4
08/05/2015 0:00,8,1.4,3.2,0,6.2,0,,,21.6,0,21.5,0,12.5,0,,,0.3,2.8,18.2,0.4,13.8,0,11.4,,1.7,0
09/05/2015 0:00,9.1,0,8,0,6.1,0.4,,,20.8,8.5,23.2,0.2,15.9,1.2,,,3.9,1.1,20.2,10.4,15,0,11.5,,4.2,0.2
10/05/2015 0:00,9.8,0,8.3,0,17.1,0.3,,,19.4,1,16.6,2.6,13.2,19.3,,,4.8,3.9,20.8,2.2,14.3,0,7.8,,5.7,0
11/05/2015 0:00,8.1,2.3,5.1,0,10.5,2.4,,,11.3,17.9,10,6,8.7,7.9,,,3.3,0,16.3,5.6,13.6,0.8,9.6,,7.5,0
12/05/2015 0:00,5.4,0,6.9,0,9.9,9.4,,,15.9,9.1,15.3,5.2,14.1,24,,,5.6,18.7,12.1,0,15.6,0,9.2,,8.5,0
13/05/2015 0:00,6.3,0,8.1,0,8.8,1.4,,,11.1,0,11.2,0.2,10.5,0,,,4.1,8,9.3,0,14.6,0,13.7,,7.7,0.3
14/05/2015 0:00,6.8,2.5,9.4,0,10.5,0,,,11.2,0.2,10.5,0,10.6,0,,,4.6,0,10.4,0,13.5,1.4,15.1,,9.5,21.6
15/05/2015 0:00,9.7,1,11.1,0,13.5,0,,,14.9,0,12.8,0.4,11.1,0,,,9.3,0,12,0.2,14.5,0,14.4,,12,0
16/05/2015 0:00,5.3,20.7,6.4,1.4,14.1,0,,,17.6,0,17.1,0,14.2,0,,,7.4,0,19,0,15.6,0,16,,14.1,4.2
17/05/2015 0:00,5.3,0.2,2.9,0,9.1,0,,,19.2,0.5,17.3,0,15.5,0,,,4.1,0,18.1,0,14.9,0,14.3,,6.1,35.2
18/05/2015 0:00,8.2,0,8.2,0,11.1,0,,,20.7,9,20.1,1.6,16.2,12.3,,,4.3,2.8,21.1,0,16.2,0.2,15.4,,4.1,1.4
19/05/2015 0:00,9.3,0,10,0,12.6,0.6,,,19.4,0,17.9,0,18.1,0.5,,,10.3,0.2,12.2,0,16.1,0,14.4,,9,0
20/05/2015 0:00,11.2,,12.5,0,10.5,0.2,,,11.1,0,9.7,0,9.9,0,,,11.6,0,10,0,15,0,13.8,,14.4,
21/05/2015 0:00,13,0,14.5,0,13.4,0,,,14.5,0,13.4,0,11.3,0,,,8.1,2.4,13.9,0,16.8,0,15.3,,12.7,0
22/05/2015 0:00,13.1,0,13,0,7,7.1,,,8.3,0.2,5.4,0,6.2,3.4,,,9.4,12,10.2,0,16.4,0,16.7,,18.4,0
23/05/2015 0:00,13.8,0,14.7,0,6.3,2.2,,,9.6,0,7.6,0,7.1,0,,,9,1.5,12,0,15.6,0,17,,21.5,0
24/05/2015 0:00,14.1,0,15.7,0,10.3,0,,,19.2,0.2,19,0,14.6,0,,,8.8,0,19.8,0.2,16,0,17.9,,20.1,0
25/05/2015 0:00,15.1,0,15.6,0,17.9,0,,,18.1,23.5,16.6,23.8,17.5,2.7,,,12.7,0,22.5,0,15.4,0,15.8,,20.4,0
26/05/2015 0:00,16.2,0,15,0,12.5,1.8,,,21.7,0,22.8,0,20.7,11,,,15.6,2,23.7,0,16.5,0,15.7,,21.3,0
27/05/2015 0:00,16.7,0,15.8,0,18,0,,,23.8,0,23.1,0,19.9,10.8,,,12.7,5,23.1,0,17.3,0,12.5,,14,0
28/05/2015 0:00,11.7,0,11,,17.5,0,,,17.5,4.7,16.8,1.2,17.7,0.7,,,13.6,0,20.6,0,17.2,0,15.9,,14.4,6.8
29/05/2015 0:00,10.5,2,8.6,0,16.7,0,,,17.8,0.2,17.6,0,16.3,0,,,5,0.2,20.8,0,18.4,0,14.2,,6.4,0.2
30/05/2015 0:00,11.5,,14.3,0,16.3,0,,,20.9,4.2,19.9,17.4,19,9,,,8.9,0,20.2,23,17.1,0,13.8,,6.6,0.2
31/05/2015 0:00,16.8,0,15.2,3,13.8,31.2,,,11.8,1.2,10.6,1.8,11.8,0,,,11.4,0,9.2,20.4,15.3,0,11.9,,13.5,0
01/06/2015 0:00,15.6,1.4,11,0,7.2,8.4,,,11.7,1.8,12.8,0,13.1,0,,,2.6,0,11.8,0,16.4,0.2,14.5,,15.7,0
02/06/2015 0:00,11.5,1.7,13.2,0.6,5.6,25,,,9.2,1.3,11.2,0.6,8.9,5.2,,,3.8,0,13.4,0,15,6.6,14.4,,,
03/06/2015 0:00,11.2,14.7,15.9,0,9,1,,,10.7,0,12.9,0,9.5,0,,,6.6,0,14.1,0,15.4,0,13.1,,15.8,0
04/06/2015 0:00,13.9,6.2,17.2,0,10.6,0,,,17,0,16.7,0,13.1,0,,,3.2,0,16.6,0,16.8,0,11.6,,16.5,0
05/06/2015 0:00,14,0,13.9,0,10.2,,,,19.4,,18,0.8,12.3,8.6,,,5.9,0,19.4,6,16.4,0,12.1,,19.5,0
06/06/2015 0:00,17.6,0,18.3,0,8.2,25.6,,,14.3,0,13.1,0,12.5,0,,,8.7,4.2,13.8,0,17.6,0,9.4,,17.7,14
07/06/2015 0:00,19.2,0,18,0,10.4,0,,,14.6,0,13.8,3,11.3,0,,,9.4,38.1,14.8,7.2,19.9,0,7.9,,19.4,4.6
08/06/2015 0:00,21.6,0,17.8,0,12.8,0,,,18.2,26,18.8,16.2,13.5,31.9,,,7.4,0,20.2,20.8,19.1,0,11,,19.8,0
09/06/2015 0:00,17.6,0,14.9,0,16.6,0,,,19.2,7.7,16,3.6,17.9,1.5,,,10.6,0,18.8,2.2,17.4,0,11.2,,19.8,0.5
10/06/2015 0:00,18,0,13.4,0,13.3,3.6,,,20.1,2.4,18.2,12.4,17.9,21.2,,,12.1,0,20.7,12.8,17.3,0,10.9,,19.1,0
11/06/2015 0:00,19.4,0,17.7,0.2,14.9,0,,,19.6,0,19.1,0,17.9,4.4,,,14.3,0.4,18.8,0,17,0,9.6,,20.6,0
12/06/2015 0:00,9,6,12.5,0.2,19.7,0,,,17,10.6,15.7,16.6,18.4,0,,,15.9,0.4,16.4,10.6,15.6,0,11.7,,21.8,0
13/06/2015 0:00,9.5,4.4,9.1,1.1,18.4,17.6,,,19.4,0,18.9,0,17.8,0,,,10.6,10.1,18.9,0,14.1,0,13.2,,22.4,7.6
14/06/2015 0:00,10.8,0.2,9.6,0,11.1,0,,,18,0,17.9,1,14.1,0,,,7.6,2.3,17.7,4,16.1,0,15.3,,20.2,1.2
15/06/2015 0:00,11.6,0,10.6,0,14.2,0,,,19.5,0,20.6,0,16.1,0,,,6.7,0.2,20.7,0,,,14.4,,14.5,0
16/06/2015 0:00,15.2,3.6,13.6,0.2,12.2,10.4,,,18,24.1,19,16.6,13.3,18.9,,,10.1,0,21.4,24.4,17.8,0,17.1,,16,
17/06/2015 0:00,10.9,6,10.9,0.4,15.5,0,,,16.4,0,15.6,0,13.3,0,,,9.5,6.5,17.9,0,16.3,0,15.6,,17.8,5.4
18/06/2015 0:00,14.8,0.3,13,0,15.1,0,,,20.7,3.6,19.7,7,18.6,7.2,,,13.3,0,21,0,17.5,4.2,12.1,,14.3,0
19/06/2015 0:00,16.3,1.2,14.6,17.6,11.4,8.2,,,15.9,0,15.1,0,14.4,0,,,13.7,0.7,17.2,0,16,0,15.1,,15.8,4.7
20/06/2015 0:00,12.6,3.6,12.1,0,15.6,0,,,17,0,16.4,0,14.9,0,,,12.9,0,17.3,0,16.2,0,17.7,,18.5,0
21/06/2015 0:00,13,6.2,12.4,0,13.2,16,,,21.7,19.4,21.9,4,17.1,0,,,13.9,0,22.3,0,17.6,0,16.6,,20,0.7
22/06/2015 0:00,14.1,0,14.6,2,13.2,5.4,,,21.9,6.6,21.6,0,17.7,0,,,12.2,6.3,21.4,22,18.2,0,16.3,,18.6,8.5
23/06/2015 0:00,15.8,0,16,0,14,8.6,,,22,1.4,21.6,1.8,17,20.7,,,7.8,1.8,20.5,1.6,17.9,0,17.2,,,
24/06/2015 0:00,16.4,0,16.4,0,17.2,10.2,,,18.3,2.9,18.8,0,15.5,0,,,8,0,19.8,0,19.2,0,17.6,,20.7,19.6
25/06/2015 0:00,20.3,0,19.2,0,17.2,0,,,17,0.2,17,0,14.4,0,,,6.8,1.3,19.1,0,20.2,0,18.2,,21.4,0.2
26/06/2015 0:00,22,0,21.5,1,13.5,0,,,17.7,0,17.7,0,13.4,0,,,8.3,0.2,18.7,0,21.3,0,16.2,,22.8,0
27/06/2015 0:00,22,0,20.7,0,12.6,0,,,18.8,0,17.1,0,16.8,0,,,6.3,0,15.6,34.2,20.4,0,14.1,,20.9,19.9
28/06/2015 0:00,22.8,0,21.3,0,10.9,13.7,,,16.2,11.5,14.2,9.4,15.3,12.9,,,12.3,0,14.2,14.2,22.2,0,13.6,,22.9,0
29/06/2015 0:00,20.1,0,16.6,10.2,17.1,0.4,,,15.9,0,17.6,7.4,15.1,3.6,,,12.8,1.8,18.6,0,23.6,0,11.8,,20.3,0
30/06/2015 0:00,19.4,2.6,18.2,7,17.6,0,,,20,2.8,18.1,0,17.9,0.4,,,14.7,0.2,17.4,0.2,20.4,0,13.5,,19.4,0
01/07/2015 0:00,18.4,17,19.6,0.2,17.7,0.2,,,19,9.2,17.5,11.2,16.7,51.9,,,14.5,0,19.5,0,20.6,0,13.3,,20.6,0
02/07/2015 0:00,19.5,0,19.3,0,19.2,,,,18.1,0,16.1,0,14.9,0.3,,,12.4,6.7,17.5,0,21.2,0,12.8,,21.8,0
03/07/2015 0:00,22.1,0,20.5,0.6,19.2,0,,,18.8,0,16.9,0,18.1,0,,,16.7,12.4,16.7,0,20.7,0,11.1,,22.9,0
04/07/2015 0:00,17.9,9.5,16.2,0.4,19.6,0.4,,,19.4,0,18,0,16.9,0,,,16.2,0,18.4,0,20.7,0,15.1,,23.5,22
05/07/2015 0:00,13.8,0.3,13.1,0.4,20.1,2,,,21.3,0,20.5,0,20.1,0,,,12.7,0,20.8,0,20.9,0,17.7,,18.1,0.2
06/07/2015 0:00,15.4,2.2,14.1,0,19.6,0,,,22.7,0,20.6,0,20,0,,,7.7,3.9,22,0,21.8,0,21.1,,14.7,0
07/07/2015 0:00,15.2,0.4,14.4,0,20.2,0,,,24.9,1.2,22.5,9.2,20.5,2.7,,,10.7,0,22.5,16.2,18.6,0,20.9,,17.7,0
08/07/2015 0:00,19.8,0,19.8,0,19.8,1.4,,,19,0.5,18.7,0,17.8,9.8,,,14.5,3.4,17.1,0,19.5,0,17,,18.8,0
09/07/2015 0:00,23.9,0,22,0,18.9,0,,,19.3,0,17.9,0,18,0,,,18.8,6,19.6,0,20.4,0,14.1,,21,0
10/07/2015 0:00,22.5,0,21.2,0,18.6,0,,,22.1,0,20.3,0,19.3,0,,,15.6,0,19.9,0,19.5,0,15.1,,24.8,0
11/07/2015 0:00,22.1,0,23,0,19.6,,,,23.3,0,23.2,0,18.8,12.1,,,9.2,0,22.3,0,17.3,1.4,15.6,,25.1,5.1
12/07/2015 0:00,21.4,6.2,21.8,10.2,19.1,0,,,25.1,0,24.5,0,19.7,0,,,10.5,0.6,23.2,0,20.1,0,15,,24.8,2.4
13/07/2015 0:00,18.5,0.2,19,0.2,22.8,0,,,25.1,0,23.1,0,20.3,0,,,12.8,5.2,23.1,0,19.3,0,14,,24.1,0
